order_id,order_date,customer_id,customer_name,city,product_id,product_name,category,quantity,unit_price,discount_percent,payment_method,order_status
6467,2025-01-04,C437,Ritika Mehta,Surat,P204,Trimmer,Clothing,2,1999,5,Card,Completed
6468,2025-01-28,C071,Rani Verma,Ranchi,P304,Jacket,Electronics,3,550,12,Wallet,Completed
6469,2025-01-12,C200,Anjali Singh,Noida,P305,Jacket,Grocery,2,260,8,UPI,Completed
6470,2025-02-07,C472,Ankit Tiwari,Lucknow,P102,Pulses 1kg,Clothing,1,1499,0,Card,Completed
6471,2025-02-20,C047,Neha Gupta,Gurgaon,P104,Trimmer,Clothing,2,120,15,UPI,Completed
6472,2025-02-05,C025,Alok Pandey,Jaipur,P103,Power Bank,Electronics,2,799,12,Wallet,Completed
6473,2025-02-16,C213,Neha Gupta,Lucknow,P202,Jeans,Clothing,1,1299,15,Cash,Completed
6474,2025-02-10,C434,Santosh Rao,Ranchi,P305,Jacket,Electronics,3,399,12,Wallet,Completed
6475,2025-01-05,C374,Dev Mishra,Ranchi,P201,Pulses 1kg,Clothing,3,1599,0,Wallet,Completed
6476,2025-01-13,C033,Suresh Yadav,Surat,P204,Cooking Oil 5L,Clothing,1,550,8,UPI,Completed
6477,2025-01-23,C458,Imran Khan,Noida,P303,Shirt,Grocery,2,399,0,UPI,Completed
6478,2025-02-27,C214,Ankit Tiwari,Hyderabad,P203,Jacket,Clothing,2,799,8,Cash,Completed
6479,2025-02-19,C211,Harsh Vardhan,Lucknow,P102,Cooking Oil 5L,Electronics,2,1299,15,Cash,Completed
6480,2025-01-30,C029,Dev Mishra,Noida,P103,Wheat 5kg,Electronics,4,720,5,Cash,Completed
6481,2025-02-06,C259,Payal Gupta,Delhi,P101,Wheat 5kg,Clothing,3,1499,8,Wallet,Cancelled
6482,2025-01-25,C039,Nisha Patel,Noida,P203,Wheat 5kg,Clothing,2,1499,12,Wallet,Completed
6483,2025-02-17,C260,Payal Gupta,Gurgaon,P303,Smartwatch,Grocery,3,1299,5,Cash,Completed
6484,2025-01-27,C165,Vishal Kumar,Kolkata,P102,Earphones,Electronics,2,799,15,Cash,Completed
6485,2025-02-20,C095,Karan Singh,Ranchi,P104,Power Bank,Grocery,1,1299,10,Cash,Completed
6486,2025-01-14,C390,Suresh Yadav,Bhopal,P102,Smartwatch,Clothing,1,260,5,Card,Cancelled
6487,2025-02-26,C220,Karan Singh,Jaipur,P102,Bluetooth Speaker,Electronics,3,399,8,Card,Completed
6488,2025-02-17,C394,Poonam Soni,Lucknow,P305,Trimmer,Electronics,3,399,5,Cash,Completed
6489,2025-02-28,C268,Anjali Singh,Kolkata,P103,Bluetooth Speaker,Grocery,1,999,15,Wallet,Completed
6490,2025-02-16,C494,Rohit Kumar,Mumbai,P304,Jeans,Grocery,4,1299,5,UPI,Completed
6491,2025-02-23,C118,Santosh Rao,Indore,P205,Power Bank,Grocery,1,999,15,Wallet,Cancelled
6492,2025-02-05,C066,Ritika Mehta,Jaipur,P303,Jacket,Clothing,2,1299,10,UPI,Completed
6493,2025-02-08,C387,Imran Khan,Mumbai,P105,T-Shirt,Clothing,4,399,8,Cash,Completed
6494,2025-01-16,C193,Dheeraj Rana,Patna,P203,Rice 10kg,Grocery,1,260,12,Card,Completed
6495,2025-02-25,C320,Ankit Tiwari,Chennai,P205,Power Bank,Electronics,4,1499,5,Card,Cancelled
6496,2025-01-22,C035,Ritika Mehta,Lucknow,P102,Bluetooth Speaker,Grocery,4,1299,0,UPI,Completed
6497,2025-01-21,C408,Mohit Jain,Bhopal,P304,Jeans,Clothing,4,720,12,Cash,Completed
6498,2025-02-23,C175,Manoj Kumar,Indore,P303,Cooking Oil 5L,Clothing,3,799,5,Card,Completed
6499,2025-01-21,C112,Harsh Vardhan,Jaipur,P105,Sugar 5kg,Grocery,1,1499,12,Cash,Cancelled
6500,2025-01-08,C308,Mohit Jain,Varanasi,P301,Jeans,Grocery,3,1999,0,Cash,Completed
6501,2025-02-18,C290,Vishal Kumar,Bhopal,P302,Earphones,Grocery,3,220,12,UPI,Completed
6502,2025-01-16,C340,Deepak Yadav,Jaipur,P303,Smartwatch,Grocery,2,220,12,Cash,Returned
6503,2025-02-28,C080,Suresh Yadav,Chennai,P104,Jeans,Electronics,2,1499,0,Cash,Completed
6504,2025-02-24,C478,Ankit Tiwari,Surat,P302,Jeans,Clothing,4,260,0,UPI,Completed
6505,2025-01-31,C111,Mohit Jain,Noida,P303,Pulses 1kg,Grocery,4,799,0,Card,Completed
6506,2025-02-11,C487,Payal Gupta,Varanasi,P304,Rice 10kg,Clothing,2,720,10,Wallet,Cancelled
6507,2025-01-10,C409,Simran Kaur,Gurgaon,P304,Power Bank,Clothing,2,1299,15,Cash,Completed
6508,2025-02-01,C453,Anjali Singh,Delhi,P103,T-Shirt,Grocery,1,399,15,UPI,Completed
6509,2025-02-28,C413,Dev Mishra,Bhopal,P205,Cooking Oil 5L,Grocery,4,220,0,Card,Completed
6510,2025-02-03,C485,Payal Gupta,Delhi,P201,Jeans,Grocery,4,220,15,Cash,Completed
6511,2025-01-09,C092,Ritika Mehta,Ranchi,P204,Trimmer,Clothing,2,220,12,Wallet,Cancelled
6512,2025-01-17,C448,Manoj Kumar,Lucknow,P203,Trimmer,Grocery,1,799,0,Card,Cancelled
6513,2025-01-11,C437,Ritika Mehta,Ranchi,P102,T-Shirt,Electronics,2,1599,5,UPI,Completed
6514,2025-02-01,C186,Ankit Tiwari,Indore,P101,Jeans,Clothing,2,1299,0,Cash,Completed
6515,2025-01-10,C041,Poonam Soni,Surat,P203,Shirt,Grocery,3,999,0,UPI,Completed
6516,2025-01-22,C087,Payal Gupta,Hyderabad,P105,Rice 10kg,Grocery,4,1999,15,Wallet,Completed
6517,2025-02-26,C224,Ankit Tiwari,Lucknow,P102,T-Shirt,Electronics,1,1999,8,Wallet,Completed
6518,2025-01-17,C494,Dev Mishra,Ranchi,P205,Bluetooth Speaker,Grocery,3,1999,12,UPI,Completed
6519,2025-01-04,C051,Rahul Singh,Ranchi,P101,Earphones,Clothing,4,999,15,Cash,Completed
6520,2025-02-17,C126,Rani Verma,Ranchi,P301,Jacket,Electronics,2,260,12,UPI,Completed
6521,2025-02-21,C146,Deepak Yadav,Varanasi,P203,Cooking Oil 5L,Grocery,1,1499,5,Card,Completed
6522,2025-02-16,C041,Shweta Das,Gurgaon,P203,Jeans,Clothing,4,799,10,UPI,Completed
6523,2025-01-25,C355,Rani Verma,Jaipur,P201,Shirt,Clothing,2,1299,8,Wallet,Completed
6524,2025-02-28,C445,Jyoti Rani,Gurgaon,P105,Cooking Oil 5L,Electronics,3,1499,5,Cash,Completed
6525,2025-01-21,C363,Karan Singh,Patna,P105,Cooking Oil 5L,Grocery,1,1299,5,Cash,Completed
6526,2025-02-06,C024,Priya Sharma,Delhi,P201,Power Bank,Clothing,4,1299,12,Wallet,Completed
6527,2025-02-07,C303,Nisha Patel,Patna,P105,Smartwatch,Electronics,3,220,8,Wallet,Cancelled
6528,2025-02-18,C284,Priya Sharma,Mumbai,P102,Shirt,Grocery,2,1299,12,Card,Completed
6529,2025-01-01,C036,Vishal Kumar,Gurgaon,P202,Bluetooth Speaker,Grocery,2,799,10,Wallet,Completed
6530,2025-01-25,C277,Suresh Yadav,Gurgaon,P104,Cooking Oil 5L,Electronics,4,1299,12,Wallet,Completed
6531,2025-02-20,C184,Alok Pandey,Kolkata,P202,Shirt,Grocery,2,260,0,Wallet,Completed
6532,2025-02-05,C325,Shweta Das,Chennai,P101,Rice 10kg,Electronics,1,720,12,Cash,Completed
6533,2025-01-17,C154,Dheeraj Rana,Delhi,P201,Jacket,Grocery,4,999,0,Wallet,Completed
6534,2025-02-10,C498,Poonam Soni,Hyderabad,P102,Wheat 5kg,Clothing,3,1599,5,UPI,Completed
6535,2025-01-24,C182,Manoj Kumar,Surat,P103,Jacket,Clothing,4,1999,10,UPI,Completed
6536,2025-01-02,C471,Poonam Soni,Delhi,P103,Pulses 1kg,Grocery,4,1599,15,Cash,Completed
6537,2025-02-09,C300,Shweta Das,Varanasi,P205,Bluetooth Speaker,Clothing,3,399,0,Card,Cancelled
6538,2025-01-15,C417,Karan Singh,Jaipur,P101,Bluetooth Speaker,Grocery,2,799,10,Card,Completed
6539,2025-02-01,C154,Ritika Mehta,Jaipur,P304,Smartwatch,Electronics,3,120,12,Cash,Completed
6540,2025-02-08,C377,Manoj Kumar,Kolkata,P105,Rice 10kg,Electronics,1,1599,15,UPI,Completed
6541,2025-02-28,C150,Manoj Kumar,Delhi,P303,Rice 10kg,Electronics,2,799,12,Cash,Completed
6542,2025-01-06,C404,Anjali Singh,Gurgaon,P203,Bluetooth Speaker,Grocery,4,1299,5,Wallet,Completed
6543,2025-01-01,C002,Rohit Kumar,Patna,P302,T-Shirt,Electronics,2,720,12,Cash,Completed
6544,2025-02-16,C297,Payal Gupta,Hyderabad,P304,Rice 10kg,Clothing,2,120,0,Card,Completed
6545,2025-01-23,C054,Dev Mishra,Noida,P203,Bluetooth Speaker,Electronics,1,720,5,UPI,Cancelled
6546,2025-02-27,C441,Ritika Mehta,Delhi,P205,Wheat 5kg,Clothing,2,1999,10,Card,Completed
6547,2025-02-08,C402,Simran Kaur,Patna,P302,Earphones,Clothing,2,1599,5,Card,Completed
6548,2025-02-26,C389,Rahul Singh,Lucknow,P301,Smartwatch,Clothing,2,1999,10,UPI,Completed
6549,2025-01-17,C246,Mohit Jain,Delhi,P202,Trimmer,Grocery,4,1499,8,Wallet,Completed
6550,2025-02-03,C480,Mohit Jain,Delhi,P202,Sugar 5kg,Electronics,2,1599,0,UPI,Cancelled
6551,2025-02-28,C046,Dev Mishra,Jaipur,P203,Trimmer,Grocery,3,1499,0,UPI,Completed
6552,2025-02-10,C075,Dheeraj Rana,Mumbai,P303,Earphones,Electronics,2,1299,10,Cash,Completed
6553,2025-01-29,C149,Rahul Singh,Noida,P203,Earphones,Grocery,1,220,12,UPI,Returned
6554,2025-01-09,C406,Rahul Singh,Hyderabad,P305,Wheat 5kg,Clothing,2,550,15,Cash,Completed
6555,2025-01-13,C003,Rani Verma,Noida,P304,Shirt,Electronics,2,399,12,Card,Completed
6556,2025-01-06,C009,Simran Kaur,Delhi,P105,Jeans,Grocery,4,260,8,UPI,Cancelled
6557,2025-01-06,C002,Ritika Mehta,Lucknow,P202,Power Bank,Clothing,3,260,10,Wallet,Completed
6558,2025-01-20,C238,Rohit Kumar,Mumbai,P302,T-Shirt,Grocery,2,220,8,Cash,Completed
6559,2025-02-21,C028,Imran Khan,Delhi,P102,Shirt,Electronics,3,1499,10,Cash,Completed
6560,2025-02-22,C290,Mohit Jain,Indore,P104,Pulses 1kg,Grocery,1,220,8,Wallet,Completed
6561,2025-01-03,C181,Manoj Kumar,Hyderabad,P201,Cooking Oil 5L,Clothing,4,1299,10,Cash,Completed
6562,2025-01-17,C315,Poonam Soni,Bhopal,P301,Power Bank,Clothing,3,1299,0,Cash,Completed
6563,2025-02-18,C266,Rani Verma,Indore,P304,Smartwatch,Electronics,4,1999,8,Wallet,Completed
6564,2025-01-12,C083,Anjali Singh,Surat,P205,Wheat 5kg,Clothing,2,1299,8,Card,Completed
6565,2025-02-17,C349,Santosh Rao,Chennai,P304,Cooking Oil 5L,Electronics,1,799,10,UPI,Completed
6566,2025-02-16,C253,Simran Kaur,Kolkata,P103,Jacket,Clothing,4,1599,5,UPI,Cancelled
6567,2025-02-14,C258,Nisha Patel,Gurgaon,P102,Wheat 5kg,Grocery,2,1499,5,UPI,Completed
6568,2025-02-24,C048,Payal Gupta,Kolkata,P302,Power Bank,Clothing,3,550,0,UPI,Completed
6569,2025-01-01,C134,Ankit Tiwari,Hyderabad,P101,Jacket,Grocery,1,1299,12,UPI,Completed
6570,2025-01-17,C300,Aman Verma,Lucknow,P104,Wheat 5kg,Clothing,1,1299,12,UPI,Completed
6571,2025-01-03,C438,Sahil Jain,Patna,P102,Rice 10kg,Clothing,3,1499,0,Cash,Completed
6572,2025-01-26,C199,Alok Pandey,Varanasi,P304,Cooking Oil 5L,Grocery,3,1299,12,UPI,Completed
6573,2025-01-15,C292,Anjali Singh,Varanasi,P103,Jeans,Grocery,1,120,15,Cash,Completed
6574,2025-02-05,C136,Rahul Singh,Chennai,P302,Wheat 5kg,Grocery,4,1299,15,Wallet,Completed
6575,2025-02-01,C083,Sahil Jain,Surat,P205,Earphones,Grocery,1,799,15,Card,Completed
6576,2025-02-01,C266,Vishal Kumar,Chennai,P301,Sugar 5kg,Electronics,3,799,15,Cash,Completed
6577,2025-01-04,C417,Manoj Kumar,Jaipur,P305,Power Bank,Electronics,4,1499,10,Card,Completed
6578,2025-01-18,C485,Payal Gupta,Delhi,P301,T-Shirt,Clothing,2,399,5,Wallet,Completed
6579,2025-02-18,C358,Nisha Patel,Indore,P301,Wheat 5kg,Clothing,1,399,0,UPI,Completed
6580,2025-01-19,C219,Shweta Das,Gurgaon,P201,Shirt,Electronics,3,550,10,Card,Completed
6581,2025-02-12,C349,Dev Mishra,Lucknow,P205,Trimmer,Grocery,2,1599,15,Card,Completed
6582,2025-02-21,C019,Manoj Kumar,Patna,P103,T-Shirt,Grocery,1,1299,0,Wallet,Completed
6583,2025-02-04,C018,Ankit Tiwari,Lucknow,P103,T-Shirt,Clothing,1,399,5,Wallet,Completed
6584,2025-02-09,C371,Shweta Das,Gurgaon,P104,Power Bank,Clothing,4,1999,12,Wallet,Completed
6585,2025-01-14,C179,Nisha Patel,Delhi,P103,Jacket,Electronics,3,720,10,Cash,Completed
6586,2025-02-27,C023,Rahul Singh,Noida,P305,Rice 10kg,Clothing,2,720,5,Cash,Completed
6587,2025-02-02,C385,Alok Pandey,Gurgaon,P201,Jeans,Electronics,1,1999,0,Card,Completed
6588,2025-01-14,C315,Anjali Singh,Noida,P204,Sugar 5kg,Electronics,4,260,8,Wallet,Completed
6589,2025-02-03,C244,Shweta Das,Noida,P203,Wheat 5kg,Grocery,2,1599,10,Card,Completed
6590,2025-02-24,C107,Manoj Kumar,Bhopal,P102,Smartwatch,Electronics,2,799,0,UPI,Completed
6591,2025-01-04,C131,Neha Gupta,Gurgaon,P103,Rice 10kg,Grocery,1,1999,0,Wallet,Completed
6592,2025-01-24,C010,Simran Kaur,Ranchi,P305,Earphones,Grocery,2,720,5,Cash,Completed
6593,2025-02-28,C379,Sahil Jain,Surat,P305,Power Bank,Clothing,1,120,0,Wallet,Completed
6594,2025-01-29,C199,Santosh Rao,Hyderabad,P203,Trimmer,Electronics,4,1599,10,Card,Completed
6595,2025-01-19,C305,Rahul Singh,Chennai,P103,Earphones,Clothing,4,999,15,Cash,Completed
6596,2025-01-06,C312,Harsh Vardhan,Jaipur,P105,T-Shirt,Clothing,2,120,10,UPI,Completed
6597,2025-02-26,C090,Jyoti Rani,Surat,P302,Smartwatch,Electronics,1,120,0,UPI,Completed
6598,2025-02-02,C144,Deepak Yadav,Lucknow,P301,Cooking Oil 5L,Electronics,3,720,5,Card,Completed
6599,2025-02-18,C295,Rahul Singh,Delhi,P302,T-Shirt,Grocery,4,550,10,Wallet,Completed
6600,2025-02-09,C109,Suresh Yadav,Hyderabad,P302,Jacket,Clothing,1,1999,8,UPI,Cancelled
6601,2025-01-19,C352,Priya Sharma,Chennai,P204,Jeans,Grocery,1,1299,15,Card,Completed
6602,2025-02-22,C204,Sahil Jain,Surat,P102,Trimmer,Clothing,1,1499,12,Cash,Completed
6603,2025-01-01,C044,Ankit Tiwari,Lucknow,P204,Power Bank,Grocery,2,220,5,Cash,Completed
6604,2025-01-05,C008,Dheeraj Rana,Indore,P205,Sugar 5kg,Clothing,3,260,5,Card,Cancelled
6605,2025-01-27,C392,Rahul Singh,Bhopal,P105,Sugar 5kg,Electronics,2,799,12,Wallet,Returned
6606,2025-01-16,C301,Rohit Kumar,Noida,P305,T-Shirt,Grocery,4,1299,12,Wallet,Completed
6607,2025-01-06,C395,Simran Kaur,Noida,P204,Rice 10kg,Clothing,2,799,10,Wallet,Returned
6608,2025-02-09,C353,Alok Pandey,Hyderabad,P104,Sugar 5kg,Electronics,1,1599,0,Wallet,Completed
6609,2025-01-13,C153,Rohit Kumar,Kolkata,P203,Jacket,Clothing,2,260,0,Card,Completed
6610,2025-02-17,C017,Sahil Jain,Mumbai,P203,Bluetooth Speaker,Clothing,1,799,8,Card,Returned
6611,2025-02-04,C479,Imran Khan,Surat,P103,Sugar 5kg,Grocery,3,1299,15,Cash,Cancelled
6612,2025-01-19,C339,Harsh Vardhan,Gurgaon,P105,Rice 10kg,Clothing,2,799,0,Cash,Completed
6613,2025-01-12,C237,Karan Singh,Hyderabad,P205,Bluetooth Speaker,Electronics,2,799,8,Wallet,Cancelled
6614,2025-01-16,C439,Karan Singh,Indore,P101,Bluetooth Speaker,Electronics,2,799,8,UPI,Completed
6615,2025-02-28,C335,Harsh Vardhan,Indore,P303,Jeans,Electronics,1,1299,5,UPI,Completed
6616,2025-02-12,C056,Deepak Yadav,Patna,P201,Bluetooth Speaker,Clothing,1,1599,5,Cash,Cancelled
6617,2025-01-10,C044,Rani Verma,Delhi,P204,Smartwatch,Electronics,2,1299,15,Cash,Returned
6618,2025-01-25,C309,Deepak Yadav,Ranchi,P302,Power Bank,Grocery,2,720,10,Card,Completed
6619,2025-01-20,C241,Aman Verma,Bhopal,P304,Shirt,Clothing,3,1299,12,Cash,Completed
6620,2025-01-31,C419,Santosh Rao,Hyderabad,P101,Wheat 5kg,Clothing,3,220,12,Cash,Completed
6621,2025-01-04,C039,Harsh Vardhan,Ranchi,P102,Jeans,Electronics,4,399,15,Wallet,Completed
6622,2025-02-13,C130,Imran Khan,Lucknow,P304,Jacket,Clothing,3,220,8,UPI,Completed
6623,2025-01-23,C098,Karan Singh,Lucknow,P202,Sugar 5kg,Grocery,3,799,15,UPI,Returned
6624,2025-01-02,C281,Sahil Jain,Ranchi,P201,Bluetooth Speaker,Clothing,3,799,12,Card,Completed
6625,2025-02-25,C422,Ritika Mehta,Ranchi,P205,Smartwatch,Grocery,1,220,8,UPI,Completed
6626,2025-01-22,C452,Deepak Yadav,Patna,P301,Jeans,Electronics,3,260,12,Wallet,Cancelled
6627,2025-02-20,C080,Nisha Patel,Hyderabad,P103,Jeans,Electronics,3,1499,10,Wallet,Completed
6628,2025-02-26,C288,Payal Gupta,Lucknow,P102,Cooking Oil 5L,Clothing,2,399,5,Card,Completed
6629,2025-02-06,C335,Vishal Kumar,Gurgaon,P202,Wheat 5kg,Electronics,1,1499,5,Cash,Completed
6630,2025-01-08,C234,Rohit Kumar,Indore,P205,Cooking Oil 5L,Electronics,4,1299,8,Cash,Completed
6631,2025-01-07,C334,Vishal Kumar,Hyderabad,P205,Jacket,Electronics,4,1599,15,Wallet,Completed
6632,2025-01-14,C169,Priya Sharma,Ranchi,P105,Trimmer,Grocery,3,1299,12,Card,Completed
6633,2025-02-25,C079,Alok Pandey,Patna,P201,Wheat 5kg,Electronics,4,220,0,Wallet,Completed
6634,2025-02-24,C071,Dheeraj Rana,Varanasi,P305,T-Shirt,Electronics,4,1499,10,UPI,Completed
6635,2025-01-03,C263,Ankit Tiwari,Lucknow,P204,Jeans,Grocery,4,1299,12,UPI,Completed
6636,2025-02-19,C200,Aman Verma,Chennai,P303,Sugar 5kg,Clothing,3,550,0,Wallet,Completed
6637,2025-01-16,C211,Shweta Das,Patna,P202,Smartwatch,Grocery,4,550,10,Cash,Completed
6638,2025-02-24,C018,Nisha Patel,Ranchi,P104,Sugar 5kg,Grocery,3,1599,10,UPI,Completed
6639,2025-01-19,C273,Ankit Tiwari,Noida,P301,T-Shirt,Grocery,2,1599,5,Card,Completed
6640,2025-02-20,C210,Nisha Patel,Hyderabad,P204,Smartwatch,Grocery,2,1299,8,Cash,Completed
6641,2025-01-18,C467,Karan Singh,Lucknow,P103,Trimmer,Clothing,4,1599,12,UPI,Completed
6642,2025-02-21,C117,Rani Verma,Delhi,P305,Sugar 5kg,Grocery,2,1499,10,Wallet,Completed
6643,2025-01-16,C104,Rahul Singh,Gurgaon,P104,Smartwatch,Electronics,3,1599,12,Cash,Completed
6644,2025-01-08,C077,Priya Sharma,Hyderabad,P205,Wheat 5kg,Electronics,2,799,10,Cash,Completed
6645,2025-03-01,C315,Nisha Patel,Kolkata,P103,Bluetooth Speaker,Electronics,4,1299,15,UPI,Completed
6646,2025-02-02,C011,Vishal Kumar,Surat,P205,Wheat 5kg,Electronics,3,399,5,Card,Cancelled
6647,2025-02-18,C381,Priya Sharma,Ranchi,P301,Sugar 5kg,Electronics,1,120,8,UPI,Completed
6648,2025-01-12,C051,Karan Singh,Jaipur,P305,Wheat 5kg,Grocery,3,260,0,UPI,Completed
6649,2025-02-22,C007,Vishal Kumar,Bhopal,P302,Bluetooth Speaker,Grocery,2,799,0,UPI,Completed
6650,2025-01-11,C411,Suresh Yadav,Kolkata,P103,T-Shirt,Grocery,1,799,15,UPI,Completed
6651,2025-01-05,C443,Rani Verma,Hyderabad,P302,Cooking Oil 5L,Clothing,3,399,5,UPI,Completed
6652,2025-01-27,C037,Vishal Kumar,Surat,P305,Rice 10kg,Grocery,1,1499,10,Wallet,Completed
6653,2025-01-12,C261,Deepak Yadav,Ranchi,P101,Sugar 5kg,Clothing,1,799,5,UPI,Returned
6654,2025-01-17,C062,Poonam Soni,Jaipur,P105,Trimmer,Clothing,1,799,8,Card,Completed
6655,2025-01-06,C200,Mohit Jain,Ranchi,P104,Jeans,Electronics,3,1499,0,Cash,Completed
6656,2025-02-02,C330,Alok Pandey,Jaipur,P301,Bluetooth Speaker,Grocery,2,999,12,Wallet,Completed
6657,2025-01-05,C485,Deepak Yadav,Patna,P204,Earphones,Electronics,3,1299,0,Card,Cancelled
6658,2025-02-26,C090,Karan Singh,Varanasi,P305,Smartwatch,Grocery,2,1499,8,UPI,Completed
6659,2025-01-28,C079,Dheeraj Rana,Lucknow,P104,Sugar 5kg,Electronics,3,220,10,Card,Completed
6660,2025-01-14,C055,Harsh Vardhan,Mumbai,P103,Cooking Oil 5L,Grocery,3,1599,5,Cash,Completed
6661,2025-01-05,C400,Simran Kaur,Jaipur,P201,T-Shirt,Grocery,3,220,0,Card,Completed
6662,2025-02-23,C221,Vishal Kumar,Varanasi,P302,Rice 10kg,Grocery,2,260,0,UPI,Completed
6663,2025-02-25,C092,Priya Sharma,Surat,P302,Wheat 5kg,Electronics,3,550,12,Cash,Completed
6664,2025-02-28,C074,Jyoti Rani,Delhi,P205,Trimmer,Grocery,1,720,5,UPI,Completed
6665,2025-02-02,C056,Ritika Mehta,Mumbai,P301,Jeans,Grocery,3,260,12,UPI,Completed
6666,2025-02-19,C232,Imran Khan,Chennai,P105,Sugar 5kg,Grocery,1,1999,12,Wallet,Completed
6667,2025-02-17,C179,Nisha Patel,Gurgaon,P104,Pulses 1kg,Grocery,4,1999,10,Cash,Cancelled
6668,2025-02-10,C452,Manoj Kumar,Lucknow,P101,Earphones,Clothing,4,260,0,Cash,Completed
6669,2025-01-19,C430,Dev Mishra,Delhi,P301,Power Bank,Electronics,2,1599,15,UPI,Completed
6670,2025-01-22,C061,Anjali Singh,Mumbai,P303,Jeans,Grocery,2,799,5,Card,Completed
6671,2025-01-05,C360,Santosh Rao,Lucknow,P103,Rice 10kg,Electronics,4,799,10,Cash,Completed
6672,2025-02-28,C117,Priya Sharma,Varanasi,P304,Power Bank,Grocery,3,120,15,Card,Completed
6673,2025-01-02,C078,Aman Verma,Noida,P303,Bluetooth Speaker,Clothing,3,720,10,Card,Completed
6674,2025-01-30,C236,Nisha Patel,Varanasi,P303,Wheat 5kg,Grocery,3,550,10,Cash,Completed
6675,2025-02-16,C033,Manoj Kumar,Mumbai,P104,Bluetooth Speaker,Clothing,4,1299,8,Card,Completed
6676,2025-02-08,C055,Rahul Singh,Gurgaon,P205,Cooking Oil 5L,Clothing,1,1299,8,Cash,Cancelled
6677,2025-01-04,C243,Imran Khan,Jaipur,P301,Trimmer,Grocery,2,799,10,Wallet,Completed
6678,2025-02-02,C274,Anjali Singh,Gurgaon,P203,Jeans,Clothing,1,1999,8,Cash,Completed
6679,2025-01-13,C396,Neha Gupta,Jaipur,P204,Rice 10kg,Grocery,4,720,5,Cash,Completed
6680,2025-01-20,C074,Deepak Yadav,Indore,P304,Earphones,Clothing,1,120,0,Cash,Completed
6681,2025-02-23,C021,Sahil Jain,Patna,P203,Rice 10kg,Clothing,3,1299,15,Wallet,Completed
6682,2025-01-07,C353,Nisha Patel,Mumbai,P204,Earphones,Grocery,3,260,5,Card,Returned
6683,2025-01-15,C462,Simran Kaur,Gurgaon,P205,Shirt,Clothing,1,1499,0,Wallet,Completed
6684,2025-01-23,C201,Sahil Jain,Delhi,P101,T-Shirt,Grocery,4,799,8,Card,Completed
6685,2025-01-14,C154,Simran Kaur,Lucknow,P301,Wheat 5kg,Clothing,1,260,15,Cash,Completed
6686,2025-01-23,C254,Shweta Das,Noida,P101,Jeans,Clothing,3,799,5,Cash,Completed
6687,2025-01-19,C207,Deepak Yadav,Jaipur,P304,Jeans,Clothing,3,1299,12,Wallet,Completed
6688,2025-02-23,C149,Poonam Soni,Varanasi,P103,Jeans,Grocery,4,120,10,Wallet,Completed
6689,2025-01-29,C406,Vishal Kumar,Indore,P303,Smartwatch,Clothing,1,1599,0,Wallet,Completed
6690,2025-02-25,C183,Neha Gupta,Varanasi,P104,T-Shirt,Grocery,3,999,0,Wallet,Completed
6691,2025-01-20,C302,Rahul Singh,Surat,P102,Earphones,Grocery,3,260,12,Cash,Returned
6692,2025-01-29,C297,Ankit Tiwari,Bhopal,P205,T-Shirt,Electronics,1,260,12,Cash,Completed
6693,2025-01-24,C491,Alok Pandey,Noida,P202,Jacket,Grocery,1,720,10,UPI,Completed
6694,2025-01-18,C261,Nisha Patel,Mumbai,P204,Jeans,Electronics,2,720,8,Wallet,Completed
6695,2025-01-10,C044,Poonam Soni,Jaipur,P301,Bluetooth Speaker,Grocery,4,1599,5,Wallet,Returned
6696,2025-02-10,C144,Manoj Kumar,Ranchi,P201,Sugar 5kg,Grocery,4,1499,5,Card,Completed
6697,2025-02-26,C244,Vishal Kumar,Surat,P104,Jeans,Electronics,1,1599,5,Card,Completed
6698,2025-01-08,C419,Sahil Jain,Ranchi,P201,Wheat 5kg,Electronics,4,399,8,Cash,Completed
6699,2025-01-26,C005,Poonam Soni,Jaipur,P101,Smartwatch,Electronics,3,1299,10,UPI,Completed
6700,2025-01-29,C062,Anjali Singh,Indore,P201,Shirt,Clothing,1,1499,5,Wallet,Completed
6701,2025-01-10,C346,Payal Gupta,Indore,P104,Pulses 1kg,Electronics,1,1599,0,UPI,Completed
6702,2025-01-17,C026,Payal Gupta,Noida,P103,Bluetooth Speaker,Electronics,1,1299,0,UPI,Completed
6703,2025-01-02,C317,Rahul Singh,Varanasi,P201,T-Shirt,Clothing,2,1599,0,Cash,Completed
6704,2025-01-06,C435,Ankit Tiwari,Kolkata,P204,Earphones,Clothing,4,1299,12,UPI,Completed
6705,2025-02-27,C325,Jyoti Rani,Gurgaon,P203,Jeans,Grocery,2,720,12,Wallet,Completed
6706,2025-01-05,C184,Imran Khan,Surat,P203,Bluetooth Speaker,Clothing,3,260,8,Cash,Completed
6707,2025-01-28,C306,Rohit Kumar,Surat,P204,Wheat 5kg,Electronics,4,1299,5,UPI,Completed
6708,2025-02-10,C381,Alok Pandey,Varanasi,P201,Earphones,Electronics,2,799,12,Cash,Completed
6709,2025-01-05,C036,Dev Mishra,Patna,P203,T-Shirt,Electronics,1,260,0,Cash,Completed
6710,2025-01-18,C408,Harsh Vardhan,Noida,P202,Power Bank,Clothing,2,550,12,Card,Completed
6711,2025-01-26,C463,Jyoti Rani,Noida,P302,Rice 10kg,Clothing,1,1499,0,Cash,Returned
